foil_type,sequence_length,episode_index,trial_index_within_episode,study_length,target_name,foil_name,old_beta_mean,foil_beta_mean,old_delta_s_norm,foil_delta_s_norm,old_mean_conf_self,foil_mean_conf_self,beta_accuracy,delta_s_accuracy,conf_self_accuracy
exemplar,10,12,2,10,spraynozzle1.jpg,spraynozzle2.jpg,0.0,0.0,0.0,0.0,4.459001064300537,5.950798988342285,0.5,0.5,0.0
exemplar,10,12,3,10,rabbit1.jpg,rabbit2.jpg,0.0,-57.33527755737305,0.0,1758495616.0,4.27548885345459,4.731950759887695,1.0,1.0,0.0
exemplar,10,12,4,10,holepunch1.jpg,holepunch2.jpg,0.0,0.0,0.0,0.0,3.0872912406921387,5.0220537185668945,0.5,0.5,0.0
exemplar,10,12,5,10,pizza1.jpg,pizza2.jpg,0.0,0.0,0.0,0.0,9.15490436553955,7.32187032699585,0.5,0.5,1.0
exemplar,10,12,6,10,chocolatebar1.jpg,chocolatebar2.jpg,4.0,0.0,123619296.0,0.0,12.285346984863281,5.345515251159668,1.0,0.0,1.0
exemplar,10,12,7,10,citroen1.jpg,citroen2.jpg,0.0,0.0,0.0,0.0,7.241855621337891,4.625018119812012,0.5,0.5,1.0
exemplar,10,13,1,10,bracelet1.jpg,bracelet2.jpg,1.0,112.0,166516981760.0,18649901432832.0,5.036360263824463,3.5830752849578857,0.0,1.0,1.0
exemplar,10,13,2,10,bicycle1.jpg,bicycle2.jpg,0.0,4.0,0.0,666067927040.0,2.748383045196533,3.678575277328491,0.0,1.0,0.0
exemplar,10,14,1,10,key1.jpg,key2.jpg,0.0,0.0,0.0,0.0,4.263160705566406,4.237585067749023,0.5,0.5,1.0
exemplar,10,14,2,10,potatochips1.jpg,potatochips2.jpg,-48.0,0.0,31608098.0,0.0,3.6880156993865967,4.314713001251221,0.0,0.0,0.0
exemplar,10,14,3,10,backgammon1.jpg,backgammon2.jpg,0.0,0.0,0.0,0.0,5.82138204574585,5.448036193847656,0.5,0.5,1.0
exemplar,10,15,1,10,headphone1.jpg,headphone2.jpg,0.4480148255825043,0.0,29662.080078125,0.0,4.0940704345703125,3.240537166595459,1.0,0.0,1.0
exemplar,10,15,2,10,soapdish1.jpg,soapdish2.jpg,0.0,0.0,0.0,0.0,4.582257270812988,7.991551876068115,0.5,0.5,0.0
exemplar,10,15,3,10,turtle1.jpg,turtle2.jpg,0.0,0.0,0.0,0.0,3.713894844055176,1.4568467140197754,0.5,0.5,1.0
exemplar,10,15,4,10,flask1.jpg,flask2.jpg,0.0,0.0,0.0,0.0,6.862760543823242,7.56002950668335,0.5,0.5,0.0
exemplar,10,15,5,10,plate1.jpg,plate2.jpg,0.0,4.0,0.0,261318.296875,3.3855185508728027,2.587461471557617,0.0,1.0,1.0
exemplar,10,15,6,10,sunglasses1.jpg,sunglasses2.jpg,0.0,80.0,0.0,5226366.0,2.90588641166687,3.874072551727295,0.0,1.0,0.0
exemplar,10,15,7,10,guitar1.jpg,guitar2.jpg,0.0,0.0,0.0,0.0,5.508256435394287,5.30523681640625,0.5,0.5,1.0
exemplar,10,15,8,10,stool1.jpg,stool2.jpg,0.0,0.0,0.0,0.0,1.674616813659668,2.28454852104187,0.5,0.5,0.0
exemplar,10,16,1,10,spraybottle1.jpg,spraybottle2.jpg,4.0,4.0,407013920.0,407013920.0,1.6183581352233887,4.0186967849731445,0.5,0.5,0.0
exemplar,10,16,2,10,chocolatecake.jpg,chocolatecake2.jpg,4.0,4.0,407013920.0,407013920.0,4.093694686889648,4.882664680480957,0.5,0.5,0.0
exemplar,10,16,3,10,fishbowl1.jpg,fishbowl2.jpg,4.0,0.0,407013920.0,0.0,3.818213939666748,5.607022762298584,1.0,0.0,0.0
exemplar,10,16,4,10,money1.jpg,money2.jpg,0.0,0.0,0.0,0.0,7.506793022155762,5.419685363769531,0.5,0.5,1.0
exemplar,10,16,5,10,ship1.jpg,ship2.jpg,0.0,0.0,0.0,0.0,3.6377112865448,4.417142391204834,0.5,0.5,0.0
exemplar,10,16,6,10,trophy1.jpg,trophy2.jpg,0.0,-48.0,0.0,4884166656.0,4.331450462341309,4.015841484069824,1.0,1.0,1.0
exemplar,10,17,1,10,cheesecrackers1.jpg,cheesecrackers2.jpg,4.0,0.0,506034176.0,0.0,4.8358917236328125,4.689570903778076,1.0,0.0,1.0
exemplar,10,17,2,10,soapbottle1.jpg,soapbottle2.jpg,0.0,0.0,0.0,0.0,2.2369203567504883,2.7685461044311523,0.5,0.5,0.0
exemplar,10,17,3,10,spool1.jpg,spool2.jpg,0.0,0.0,0.0,0.0,4.671291351318359,3.2783913612365723,0.5,0.5,1.0
exemplar,10,17,4,10,toykeys1.jpg,toykeys2.JPG,0.0,4.0,0.0,506034176.0,2.849573850631714,5.038846015930176,0.0,1.0,0.0
exemplar,10,17,5,10,woodenbarrel1.jpg,woodenbarrel2.jpg,0.0,0.0,0.0,0.0,4.4909539222717285,2.8433828353881836,0.5,0.5,1.0
exemplar,10,17,6,10,toywrench1.jpg,toywrench2.jpg,0.0,4.0,0.0,506034176.0,4.891516208648682,2.5526857376098633,0.0,1.0,1.0
exemplar,10,18,1,10,grapes1.jpg,grapes2.jpg,0.0,0.0,0.0,0.0,7.145501136779785,8.372474670410156,0.5,0.5,0.0
exemplar,10,18,2,10,reportfile1.jpg,reportfile2.jpg,0.0,0.4677116870880127,0.0,1709859.625,1.4770936965942383,1.284589409828186,0.0,1.0,1.0
exemplar,10,18,3,10,cone1.jpg,cone2.jpg,0.0,0.0,0.0,0.0,6.279949188232422,1.9757578372955322,0.5,0.5,1.0
exemplar,10,18,4,10,grandpiano1.jpg,grandpiano2.jpg,112.0,4.0,393781344.0,14063619.0,7.112264633178711,8.284656524658203,1.0,0.0,0.0
exemplar,10,18,5,10,soother1.jpg,soother2.jpg,0.0,0.0,0.0,0.0,2.884122848510742,2.510497570037842,0.5,0.5,1.0
exemplar,10,18,6,10,bell1.jpg,bell2.jpg,0.0,-128.0,0.0,450035808.0,4.585550785064697,2.6859588623046875,1.0,1.0,1.0
exemplar,10,19,1,10,doorway1.jpg,doorway2.jpg,16.0,0.0,10918.2080078125,0.0,3.139164447784424,1.001827597618103,1.0,0.0,1.0
exemplar,10,19,2,10,rabbitstuffed1.jpg,rabbitstuffed2.jpg,0.0,0.0,0.0,0.0,1.599388599395752,4.014172077178955,0.5,0.5,0.0
exemplar,10,19,3,10,pliers1.jpg,pliers2.jpg,112.0,4.0,77305.28125,2764.084228515625,7.152430534362793,10.551525115966797,1.0,0.0,0.0
exemplar,10,19,4,10,chisel1.jpg,chisel2.jpg,1.0,0.0,687.600341796875,0.0,9.390002250671387,5.200350761413574,1.0,0.0,1.0
exemplar,10,19,5,10,razor1.jpg,razor2.jpg,0.0,0.0,0.0,0.0,2.157304286956787,4.758708953857422,0.5,0.5,0.0
exemplar,10,19,6,10,train1.jpg,train2.jpg,0.0,4.0,0.0,2766.281982421875,4.08610725402832,6.074335098266602,0.0,1.0,0.0
exemplar,10,19,7,10,soccerball1.jpg,soccerball2.jpg,0.0,0.0,0.0,0.0,9.467395782470703,3.5172600746154785,0.5,0.5,1.0
exemplar,10,20,1,10,lighter1.jpg,lighter2.jpg,0.0,16.0,0.0,2268991744.0,3.0764212608337402,2.8298919200897217,0.0,1.0,1.0
exemplar,10,20,2,10,oritable1.jpg,oritable2.jpg,4.0,0.0,567247936.0,0.0,4.048661231994629,4.90705680847168,1.0,0.0,0.0
exemplar,10,20,3,10,santahat1.jpg,santahat2.jpg,0.0,4.0,0.0,567247936.0,2.387481451034546,2.916182279586792,0.0,1.0,0.0
novel,10,1,1,10,cabinet1.jpg,seesaw.jpg,0.0,0.0,0.0,0.0,2.4115817546844482,6.837952613830566,0.5,0.5,0.0
novel,10,1,2,10,whitebox1.jpg,AGRAINSI5.jpg,0.0,4.0,0.0,6836282.5,4.738051414489746,2.536708354949951,0.0,1.0,1.0
novel,10,1,3,10,bread1.jpg,Adeer20.jpg,4.0,112.0,6836282.5,191415904.0,8.359237670898438,1.6088221073150635,0.0,1.0,1.0
novel,10,1,4,10,dishwash1.jpg,Acanopener5.jpg,0.0,0.0,0.0,0.0,7.602267265319824,3.4465651512145996,0.5,0.5,1.0
novel,10,1,5,10,bikehelmet1.jpg,9821274.thl.jpg,0.0,-58.79020309448242,0.0,102267936.0,3.6105880737304688,1.8128077983856201,1.0,1.0,1.0
novel,10,2,1,10,metronome1.jpg,AHAMPER.jpg,80.0,0.0,122142859264.0,0.0,3.2713065147399902,4.673306465148926,1.0,0.0,0.0
novel,10,2,2,10,bathingsuit1.jpg,Aeagle.jpg,0.0,4.0,0.0,6107142656.0,1.8834762573242188,1.5110807418823242,0.0,1.0,1.0
novel,10,2,3,10,iron1.jpg,AMUSISTA2.jpg,0.0,0.0,0.0,0.0,1.570392370223999,1.2247556447982788,0.5,0.5,1.0
novel,10,2,4,10,binoculars1.jpg,Abar8.jpg,0.0,50.12157440185547,0.0,77644529664.0,2.583630323410034,1.1784014701843262,0.0,1.0,1.0
novel,10,2,5,10,cerobj1.jpg,Aheartmonito4.jpg,0.0,0.0,0.0,0.0,2.1764180660247803,2.9264822006225586,0.5,0.5,0.0
novel,10,3,1,10,accord1.jpg,26420956.thl.jpg,-128.0,0.0,141120733184.0,0.0,1.1764183044433594,4.316462516784668,0.0,0.0,0.0
novel,10,3,2,10,kayak1.jpg,Atoyswing.jpg,0.0,0.0,0.0,0.0,1.8074121475219727,1.015785813331604,0.5,0.5,1.0
novel,10,3,3,10,metalpin1.jpg,Apulley71.jpg,0.0,0.0,0.0,0.0,4.630158424377441,1.4008071422576904,0.5,0.5,1.0
novel,10,3,4,10,cabinet1.jpg,Axmastre5.jpg,0.0,0.0,0.0,0.0,1.1189498901367188,1.2856073379516602,0.5,0.5,0.0
novel,10,3,5,10,dryer1.jpg,ronald.jpg,-48.0,112.0,52920270848.0,123480637440.0,2.070551872253418,2.2945594787597656,0.0,1.0,0.0
novel,10,4,1,10,drum1.jpg,ASKYDIVE.jpg,0.0,4.0,0.0,354274246656.0,8.198068618774414,10.661982536315918,0.0,1.0,0.0
novel,10,4,2,10,crayon1.jpg,22925624.thl.jpg,0.0,80.0,0.0,7085484933120.0,5.4732818603515625,2.448417901992798,0.0,1.0,1.0
novel,10,4,3,10,container1.JPG,Aangel37.jpg,0.0,0.0,0.0,0.0,7.818794250488281,1.9303401708602905,0.5,0.5,1.0
novel,10,4,4,10,feather1.jpg,ATHERMO12.jpg,0.0,0.0,0.0,0.0,6.529888153076172,6.988759517669678,0.5,0.5,0.0
novel,10,4,5,10,toydinosaur1.jpg,Avacuum13.jpg,4.0,0.0,354274246656.0,0.0,6.341484069824219,4.1351237297058105,1.0,0.0,1.0
novel,10,5,1,10,briefcasece1.jpg,APARKMET6.jpg,4.0,0.0,1235451904000.0,0.0,4.898009300231934,2.7645182609558105,1.0,0.0,1.0
novel,10,5,2,10,sweater1.jpg,ACOFFPOT7.jpg,0.0,112.0,0.0,34592652263424.0,3.5648956298828125,3.3017497062683105,0.0,1.0,1.0
novel,10,5,3,10,balloon1.jpg,26374798.thl.jpg,0.0,-128.0,0.0,39534460928000.0,2.6870627403259277,5.286299228668213,1.0,1.0,0.0
novel,10,5,4,10,apple1.jpg,22859028.thl.jpg,4.0,4.0,1235451904000.0,1235451904000.0,5.051825523376465,1.0111150741577148,0.5,0.5,1.0
novel,10,5,5,10,belt1.jpg,Atrumpetwith2.jpg,-128.0,-128.0,39534460928000.0,39534460928000.0,5.683064937591553,1.085325837135315,0.5,0.5,1.0
novel,10,6,1,10,pumpkinpie1.jpg,Abicyclegear2.jpg,4.0,0.0,20202474.0,0.0,5.23353385925293,4.337124824523926,1.0,0.0,1.0
novel,10,6,2,10,horn1.jpg,AEXERCBIK.jpg,4.0,0.0,20202474.0,0.0,4.5353546142578125,2.42083740234375,1.0,0.0,1.0
novel,10,6,3,10,fan1.jpg,Ahat47.jpg,0.0,0.0,0.0,0.0,3.5868663787841797,1.2137352228164673,0.5,0.5,1.0
novel,10,6,4,10,scroll1.jpg,Aoutdoorprop3.jpg,0.0,-48.0,0.0,242429680.0,2.8710649013519287,2.21494197845459,1.0,1.0,1.0
novel,10,6,5,10,clipboard1.jpg,ALITTERB2.jpg,0.0,4.0,0.0,20202474.0,9.849772453308105,12.095548629760742,0.0,1.0,0.0
novel,10,7,1,10,breadloaf1.jpg,Atool152.jpg,0.0,0.0,0.0,0.0,5.054727554321289,1.4728829860687256,0.5,0.5,1.0
novel,10,7,2,10,bagel1.JPG,Atoothbrush3.jpg,14.936057090759277,0.0,inf,0.0,9.909954071044922,1.9408669471740723,1.0,0.0,1.0
novel,10,7,3,10,theasea1.jpg,Adeer16.jpg,1.0,4.0,3.483321556271104e+18,1.3933286225084416e+19,2.8914592266082764,4.102872371673584,0.0,1.0,0.0
novel,10,7,4,10,teapot1.JPG,26388148.thl.jpg,0.0,4.0,0.0,1.3933286225084416e+19,3.2655961513519287,3.1077170372009277,0.0,1.0,1.0
novel,10,7,5,10,biscuit1.jpg,26466344.thl.jpg,-112.0,4.0,inf,1.3933286225084416e+19,6.815399169921875,2.763124465942383,0.0,0.0,1.0
novel,10,8,1,10,icecream1.jpg,Afoodgrinder2.jpg,16.0,0.0,5238983.0,0.0,5.0960493087768555,6.253171920776367,1.0,0.0,0.0
novel,10,8,2,10,dresser1.JPG,ABOAT16.jpg,0.0,30.46578598022461,0.0,9624102.0,4.1922760009765625,4.971871376037598,0.0,1.0,0.0
novel,10,8,3,10,seatbelt1.jpg,AFLUTE6.jpg,0.0,0.0,0.0,0.0,2.456285238265991,5.324648857116699,0.5,0.5,0.0
novel,10,8,4,10,carton1.jpg,AOVEN.jpg,4.0,0.0,1309745.75,0.0,4.364477157592773,4.490739345550537,1.0,0.0,0.0
novel,10,8,5,10,purplecoffee1.jpg,Adecorativem2.jpg,0.0,0.0,0.0,0.0,2.105013370513916,5.701608180999756,0.5,0.5,0.0
novel,10,9,1,10,coffeegrind1.jpg,ABABYSH33.jpg,-128.0,-128.0,1016321146880.0,1016321146880.0,4.367205619812012,5.063601493835449,0.5,0.5,0.0
novel,10,9,2,10,groomingset1.jpg,26390189.thl.jpg,0.0,0.0,0.0,0.0,7.112665176391602,7.023787498474121,0.5,0.5,1.0
novel,10,9,3,10,baseballglove1.jpg,AHOCKPANT.jpg,0.0,0.0,0.0,0.0,8.637594223022461,3.369577407836914,0.5,0.5,1.0
novel,10,9,4,10,skull1.jpg,AASCENDER.jpg,0.0,0.0,0.0,0.0,4.458835601806641,4.529608249664307,0.5,0.5,0.0
novel,10,9,5,10,muffin1.jpg,Ajoystick10.jpg,16.0,-128.0,127040143360.0,1016321146880.0,7.279731750488281,6.412808895111084,1.0,1.0,1.0
novel,10,10,1,10,breadbox1.JPG,Apeanut3.jpg,1.7942779064178467,4.0,20531556384768.0,44996145184768.0,4.017986297607422,2.5384058952331543,0.0,1.0,1.0
novel,10,10,2,10,scissors1.JPG,ABAROMET2.jpg,0.0,0.0,0.0,0.0,4.501241207122803,2.612971067428589,0.5,0.5,1.0
novel,10,10,3,10,sharpener1.jpg,ACUTPIN.jpg,0.0,4.0,0.0,44996145184768.0,1.7675931453704834,3.722874402999878,0.0,1.0,0.0
novel,10,10,4,10,dishes1.JPG,bobbypins.JPG,4.0,0.0,44996145184768.0,0.0,5.4682135581970215,7.249804973602295,1.0,0.0,0.0
novel,10,10,5,10,stapleremover1.jpg,26374899.thl.jpg,0.4531323313713074,0.0,5180747677696.0,0.0,3.0394349098205566,5.843846797943115,1.0,0.0,0.0
novel,10,11,1,10,abacus1.jpg,thumb-mermaidfamilly.jpg,-64.0,-64.0,236003552.0,236003552.0,1.4134087562561035,5.8018903732299805,0.5,0.5,0.0
novel,10,11,2,10,rake1.jpg,ADOG15.jpg,0.0,0.0,0.0,0.0,5.229669570922852,5.613240718841553,0.5,0.5,0.0
novel,10,11,3,10,peppers1.jpg,ACENTRIF5.jpg,4.0,16.0,14750222.0,59000888.0,8.45889949798584,6.9694976806640625,0.0,1.0,1.0
novel,10,11,4,10,goggles1.jpg,clothpiece.jpg,0.0,4.0,0.0,14750222.0,3.833439826965332,4.289681434631348,0.0,1.0,0.0
novel,10,11,5,10,lei1.jpg,battery.jpg,0.0,112.0,0.0,413006240.0,1.9621366262435913,9.107941627502441,0.0,1.0,0.0
novel,10,12,1,10,player1.jpg,26425370.thl.jpg,4.0,0.0,123619296.0,0.0,4.175267696380615,5.900470733642578,1.0,0.0,0.0
novel,10,12,2,10,holepunch1.jpg,Areceptacle3.jpg,0.0,0.0,0.0,0.0,3.0872912406921387,3.9633445739746094,0.5,0.5,0.0
novel,10,12,3,10,mirror1.jpg,Aelasticbands.jpg,0.0,4.0,0.0,123619296.0,4.050854682922363,1.8088735342025757,0.0,1.0,1.0
novel,10,12,4,10,chocolatebar1.jpg,basketball.JPG,-48.0,1.7929198741912842,1483431552.0,54949576.0,12.285346984863281,6.65656042098999,0.0,0.0,1.0
novel,10,12,5,10,citroen1.jpg,A1991CHE7.jpg,4.0,-128.0,123619296.0,3955817472.0,6.953479290008545,7.423701286315918,1.0,1.0,0.0
novel,10,13,1,10,bandagetape1.jpg,Akitchenisla4.jpg,0.0,0.0,0.0,0.0,2.7729220390319824,2.6264405250549316,0.5,0.5,1.0
novel,10,13,2,10,handshake1.JPG,elecmap.jpg,4.0,4.0,666067927040.0,666067927040.0,6.652623653411865,1.5831369161605835,0.5,0.5,1.0
novel,10,13,3,10,bicycle1.jpg,Akeg6.jpg,0.0,0.0,0.0,0.0,2.748383045196533,3.2915759086608887,0.5,0.5,0.0
novel,10,13,4,10,tiger1.jpg,Atool129.jpg,0.0,0.0,0.0,0.0,5.832945823669434,3.8869903087615967,0.5,0.5,1.0
novel,10,13,5,10,bracelet1.jpg,26375702.thl.jpg,0.0,0.0,0.0,0.0,4.933032512664795,3.3046765327453613,0.5,0.5,1.0
novel,10,14,1,10,polarbear1.jpg,AWINEJUG3.jpg,0.0,0.0,0.0,0.0,4.990941524505615,5.979034423828125,0.5,0.5,0.0
novel,10,14,2,10,potatochips1.jpg,8023286.thl.jpg,0.0,4.0,0.0,2634008.0,3.6248691082000732,2.7489049434661865,0.0,1.0,1.0
novel,10,14,3,10,apples1.JPG,ACOFGRIN2.jpg,4.0,0.0,2634008.0,0.0,3.502775192260742,1.9348788261413574,1.0,0.0,1.0
novel,10,14,4,10,traffic1.jpg,26387587.thl.jpg,0.0,-112.0,0.0,73752224.0,2.5552167892456055,2.2215230464935303,1.0,1.0,1.0
novel,10,14,5,10,basketofapples1.jpg,311-863-217.jpg,0.0,0.0,0.0,0.0,9.523313522338867,3.5318753719329834,0.5,0.5,1.0
novel,10,15,1,10,plate1.jpg,Ainflatable10.jpg,0.0,0.0,0.0,0.0,3.3855185508728027,3.2938761711120605,0.5,0.5,1.0
novel,10,15,2,10,coffeemaker1.JPG,AAIRGRIN2.jpg,0.0,0.0,0.0,0.0,4.293825149536133,2.951267957687378,0.5,0.5,1.0
novel,10,15,3,10,padlock1.jpg,Aeastcho6.jpg,0.0,0.0,0.0,0.0,4.874486923217773,2.413438558578491,0.5,0.5,1.0
novel,10,15,4,10,turtle1.jpg,Abowloffruit4.jpg,-48.0,4.0,3135819.75,261318.28125,4.150276184082031,3.5073909759521484,0.0,0.0,1.0
novel,10,15,5,10,guitar1.jpg,Aammonitefo14.jpg,-48.0,0.0,3135820.5,0.0,6.433860778808594,1.8507602214813232,0.0,0.0,1.0
novel,10,16,1,10,ship1.jpg,8257273.thl.jpg,0.0,0.0,0.0,0.0,3.844467878341675,2.5711193084716797,0.5,0.5,1.0
novel,10,16,2,10,bulletandca1.jpg,AMAGNIFL2.jpg,0.0,-112.0,0.0,11396389888.0,5.47852087020874,2.5677413940429688,1.0,1.0,1.0
novel,10,16,3,10,trophy1.jpg,8026084.thl.jpg,0.0,35.31401062011719,0.0,3652459008.0,4.331450462341309,3.7607314586639404,0.0,1.0,1.0
novel,10,16,4,10,banana1.jpg,AMEASDEVI.jpg,1.8012723922729492,0.0,186272480.0,0.0,6.097726345062256,5.187567710876465,1.0,0.0,1.0
novel,10,16,5,10,twofingers1.JPG,26424784.thl.jpg,0.0,-128.0,0.0,13024445440.0,4.085162162780762,1.974815845489502,1.0,1.0,1.0
novel,10,17,1,10,spool1.jpg,AABSTRACT.jpg,1.8026732206344604,0.0,220466320.0,0.0,4.671291351318359,1.7799222469329834,1.0,0.0,1.0
novel,10,17,2,10,toywrench1.jpg,ACURLINGI.jpg,4.0,112.0,506034176.0,14168955904.0,4.891516208648682,3.8946313858032227,0.0,1.0,1.0
novel,10,17,3,10,toykeys1.jpg,ABLUCAND5.jpg,4.0,0.0,506034176.0,0.0,2.9264562129974365,7.27271842956543,1.0,0.0,0.0
novel,10,17,4,10,soapbottle1.jpg,26387568.thl.jpg,-112.0,4.0,14168955904.0,506034176.0,2.1619925498962402,2.5476231575012207,0.0,0.0,0.0
novel,10,17,5,10,containero1.jpg,ASPIDERW2.jpg,0.0,0.0,0.0,0.0,5.380488395690918,2.406306028366089,0.5,0.5,1.0
novel,10,18,1,10,bell1.jpg,26419025.thl.jpg,0.0,0.0,0.0,0.0,4.585550785064697,2.9368629455566406,0.5,0.5,1.0
novel,10,18,2,10,garbagecans1.jpg,Afusehousing.jpg,-112.0,-96.0,393781344.0,337526848.0,6.830310344696045,2.824728012084961,0.0,0.0,1.0
novel,10,18,3,10,soother1.jpg,Alei23.jpg,0.0,0.0,0.0,0.0,2.951155424118042,2.2261688709259033,0.5,0.5,1.0
novel,10,18,4,10,toast1.jpg,Achildtoy2.jpg,0.0,0.0,0.0,0.0,3.3666162490844727,1.8028581142425537,0.5,0.5,1.0
novel,10,18,5,10,grapes1.jpg,AWHISTLE4.jpg,0.0,4.0,0.0,14063619.0,7.145501136779785,2.0186586380004883,0.0,1.0,1.0
novel,10,19,1,10,redbox1.jpg,Ajuicer27.jpg,0.29212528467178345,0.0,204.12644958496094,0.0,4.403986930847168,2.767879009246826,1.0,0.0,1.0
novel,10,19,2,10,pliers1.jpg,AWOODFLUT.jpg,0.0,0.0,0.0,0.0,7.374745845794678,4.104043960571289,0.5,0.5,1.0
novel,10,19,3,10,tomato1.jpg,AAMMO4.jpg,0.0,0.0,0.0,0.0,4.708651542663574,3.6291568279266357,0.5,0.5,1.0
novel,10,19,4,10,rabbitstuffed1.jpg,ALAB13.jpg,0.0,-16.0,0.0,11122.4765625,1.599388599395752,5.878146171569824,1.0,1.0,0.0
novel,10,19,5,10,soccerball1.jpg,footballhelmet.jpg,16.0,4.0,11144.9365234375,2758.079833984375,9.740798950195312,5.679549217224121,1.0,0.0,1.0
novel,10,20,1,10,basketofpeppers1.jpg,22903148.thl.jpg,1.0,0.0,141811984.0,0.0,3.707552671432495,3.489497661590576,1.0,0.0,1.0
novel,10,20,2,10,oritable1.jpg,ACRANE9.jpg,4.0,0.0,567247936.0,0.0,4.048661231994629,2.8408994674682617,1.0,0.0,1.0
novel,10,20,3,10,lighter1.jpg,ADART3.jpg,0.0,0.0,0.0,0.0,3.0764212608337402,2.4724950790405273,0.5,0.5,1.0
novel,10,20,4,10,antiquephone1.jpg,26421357.thl.jpg,0.0,4.0,0.0,567247936.0,2.5923609733581543,2.1675639152526855,0.0,1.0,1.0
novel,10,20,5,10,alligatorsk1.jpg,Atoyworm.jpg,4.0,0.4647079408168793,567247936.0,66728292.0,3.1099021434783936,3.1632132530212402,1.0,0.0,0.0
state,10,1,1,10,dishwash1.jpg,dishwash2.jpg,0.0,0.0,0.0,0.0,7.602267265319824,10.716341018676758,0.5,0.5,0.0
state,10,1,2,10,whitebox1.jpg,whitebox2.jpg,0.0,0.0,0.0,0.0,4.738051414489746,8.055445671081543,0.5,0.5,0.0
state,10,1,3,10,cabinet1.jpg,cabinet2.jpg,0.0,0.0,0.0,0.0,2.322859287261963,2.037790060043335,0.5,0.5,1.0
state,10,1,4,10,oldbook1.JPG,oldbook2.JPG,0.0,0.0,0.0,0.0,6.440372467041016,8.117931365966797,0.5,0.5,0.0
state,10,1,5,10,bread1.jpg,bread2.jpg,0.0,4.0,0.0,6836282.5,7.684258937835693,7.007246971130371,0.0,1.0,1.0
state,10,2,1,10,antiquechest1.jpg,antiquechest2.jpg,0.0,0.0,0.0,0.0,3.4299209117889404,4.145937919616699,0.5,0.5,0.0
state,10,2,2,10,egg1.jpg,egg2.jpg,0.0,4.0,0.0,6107142656.0,4.512622833251953,5.13692569732666,0.0,1.0,0.0
state,10,2,3,10,briefcase1.JPG,briefcase2.JPG,0.0,0.0,0.0,0.0,3.384134292602539,2.895930767059326,0.5,0.5,1.0
state,10,2,4,10,cerobj1.jpg,cerobj2.jpg,0.0,64.0,0.0,97714282496.0,2.1764180660247803,2.0231189727783203,0.0,1.0,1.0
state,10,2,5,10,metronome1.jpg,metronome2.JPG,4.0,4.0,6107142656.0,6107142656.0,3.2713065147399902,2.3583250045776367,0.5,0.5,1.0
state,10,2,6,10,iron1.jpg,iron2.jpg,4.0,0.0,6107142656.0,0.0,1.5836429595947266,1.7901010513305664,1.0,0.0,0.0
state,10,3,1,10,dryer1.jpg,dryer2.jpg,-64.0,0.0,70560366592.0,0.0,2.070551872253418,6.550375938415527,0.0,0.0,0.0
state,10,3,2,10,accord1.jpg,accord2.jpg,0.0,0.0,0.0,0.0,1.2171915769577026,1.874245047569275,0.5,0.5,0.0
state,10,3,3,10,accordion1.JPG,accordion2.JPG,4.0,0.0,4410022912.0,0.0,3.400723457336426,4.443624496459961,1.0,0.0,0.0
state,10,4,1,10,crayon1.jpg,crayon2.jpg,0.0,0.0,0.0,0.0,5.6928863525390625,4.836862087249756,0.5,0.5,1.0
state,10,4,2,10,ballofyarn1.jpg,ballofyarn2.jpg,0.0,0.0,0.0,0.0,6.219693660736084,5.026803970336914,0.5,0.5,1.0
state,10,4,3,10,container1.JPG,container2.JPG,0.0,0.0,0.0,0.0,7.818794250488281,4.953291893005371,0.5,0.5,1.0
state,10,4,4,10,cookingpot1.JPG,cookingpot2.JPG,42.36649703979492,48.0,3802808713216.0,4251290959872.0,3.991218328475952,4.835139274597168,0.0,1.0,0.0
state,10,4,5,10,waterbottle1.JPG,waterbottle2.JPG,4.0,4.0,354274246656.0,354274246656.0,5.2377214431762695,4.311871528625488,0.5,0.5,1.0
state,10,4,6,10,filebox1.jpg,filebox2.jpg,0.0,4.0,0.0,354274246656.0,11.698211669921875,14.133649826049805,0.0,1.0,0.0
state,10,4,7,10,drum1.jpg,drum2.jpg,4.0,0.0,354274246656.0,0.0,8.68081283569336,7.574252128601074,1.0,0.0,1.0
state,10,5,1,10,apple1.jpg,apple2.jpg,4.0,0.0,1235451904000.0,0.0,5.051825523376465,3.8654980659484863,1.0,0.0,1.0
state,10,5,2,10,briefcasece1.jpg,briefcasece2.jpg,0.0,4.0,0.0,1235451904000.0,4.898009300231934,4.59507942199707,0.0,1.0,1.0
state,10,5,3,10,racketball1.jpg,racketball2.jpg,4.0,0.0,1235451904000.0,0.0,1.0850112438201904,1.2746468782424927,1.0,0.0,0.0
state,10,5,4,10,schoolbag1.JPG,schoolbag2.JPG,0.0,4.0,0.0,1235451904000.0,1.6350959539413452,2.47202467918396,0.0,1.0,0.0
state,10,5,5,10,donut1.jpg,donut2.jpg,0.0,0.0,0.0,0.0,4.870278358459473,4.778111934661865,0.5,0.5,1.0
state,10,5,6,10,sweater1.jpg,sweater2.jpg,0.0,0.0,0.0,0.0,3.5648956298828125,3.128314971923828,0.5,0.5,1.0
state,10,5,7,10,belt1.jpg,belt2.jpg,0.0,0.0,0.0,0.0,6.4900360107421875,2.1675260066986084,0.5,0.5,1.0
